processid	sampleid	bin_uri	genus_name	lat	lon
BLPAA11769-18	17-SRNP-36271	BOLD:AAB9625	Pteronymia	10.89	-85.4797
BLPDA1322-18	18-SRNP-55390	BOLD:AAA8547	Greta	9.86347	-84.1467
BPAL3447-16	CCDB-25456 C03	BOLD:AAB6580	Brenthis	39.612	72.369
BPALB037-16	CCDB-25457 F05	BOLD:AAB5849	Clossiana	54.8853	53.6455
BPALB431-17	CCDB-23846 E03	BOLD:ACF1366	NA	-8.52272	-74.1142
CHLEP299-09	09PROBE-09594	BOLD:AAA6974	Boloria	58.619	-93.829
CRCCC13927-23	CBG-A13205-A01	BOLD:AAA6396	NA	10.9271	-85.4668
EULEP1209-15	RVcoll.14-F505	BOLD:AAB4702	Argynnis	41.047	26.081
EZSPN810-09	RVcoll.08-L505	BOLD:AAA3397	Boloria	42.488	1.631
GBCAB7242-24	ON586756	BOLD:AAB2344	Fabriciana	56.599	14.2405
GBGL10041-12	HM052020	BOLD:AAD2671	Heliconius	-8.52272	-74.1142
GBGL21704-19	MG210110	BOLD:AAC7543	Ceratinia	4.18775	-72.6445
GBLN1584-08	EU068914	BOLD:AAD3231	Oleria	-0.52	-76.4
GBLN2087-09	FJ468805	BOLD:ACF0993	Napeogenes	-4.04	-78.99
GBLN2093-09	FJ468799	BOLD:AAH7410	Napeogenes	-5.6	-77.69
GBLN3757-14	JX573817	BOLD:ACQ5389	Pteronymia	-4.69	-79.09
GBLN3786-14	JX573802	BOLD:AEU4299	Oleria	-0.9	-77.78
GBMIN70745-17	KP007614	BOLD:ABX5122	Danaus	23.5863	81.173
GUPPY051-17	2014nk7	BOLD:ABZ2170	Speyeria	33.11	-117.16
LEPAA482-16	GBIFCH-BOL_LEPAA_0482	BOLD:ACE7514	Boloria	46.6205	9.3319
LEPMA165-15	LepMala165	BOLD:AAQ1963	Acraea	-15.838	35.023
LEPPA758-13	MACN-Bar-Lep-ct 03659	BOLD:AAD6393	Danaus	-27.5529	-58.6795
LNOA772-16	MACN-Bar-Lep-ct 07877	BOLD:AAZ4738	Episcada	-23.761	-64.8503
LYPAP734-09	MAL-02734	BOLD:AAD1188	Euptoieta	17.972	-89.358
MHAAB594-05	04-SRNP-56942	BOLD:AAA7788	Hypoleria	11.019	-85.41
MHAAB613-05	05-SRNP-330	BOLD:AAC6546	Ithomia	10.9	-85.373
MHAAC077-06	05-SRNP-59557	BOLD:AAA8547	Greta	10.772	-85.434
MHACG542-04	03-SRNP-17329	BOLD:AAC3838	Dione	11.048	-85.453
MHMXM595-07	04-SRNP-48110	BOLD:AAB9625	Pteronymia	10.89	-85.48
MHMYE991-09	09-SRNP-14768	BOLD:AAB8261	Heliconius	10.838	-85.619
RDBBC456-05	CSG22963 RM BC	BOLD:AAA4400	Speyeria	53.337	-120.067
SNA034-07	JCD30680	BOLD:AAA6776	Speyeria	43.994	-107.22
SUBHB1043-17	CTBB-2141	BOLD:AAO0510	Acraea	-3.33863	23.4198
TRIHL1350-22	IAvH-TRI-A2615	BOLD:AAC7209	Heliconius	3.06889	-75.3801
WMB727-12	RVcoll.11-I640	BOLD:AAA9312	Brenthis	44.144	5.322
ACRJP1058-23	BC-MNHNJP1401	BOLD:AAN3191	Acraea	-12.85	15.567
ACRJP667-11	BC-MNHNJP1104	BOLD:AAD6718	Acraea	6.15	-0.55
ACRJP967-21	BC-MNHNJP1309	BOLD:AAD2490	Acraea	0.483333	29.4667
ASARD2618-12	INB0003938315	BOLD:AAF0055	Actinote	9.78	-83.771
BCIBT139-09	YB-BCI207	BOLD:AAB8261	Heliconius	9.15472	-79.8481
BIBSA586-15	LEP-SS-00206	BOLD:AAL5934	Boloria	39.2275	16.1392
BLPAA11752-18	15-SRNP-35809	BOLD:AAC2573	Heliconius	9.86347	-84.1467
BLPAA48024-23	22-SRNP-46013	BOLD:AAC7209	Heliconius	10.9564	-85.2661
BLPAA7575-17	17-SRNP-80146	BOLD:AAA9566	Danaus	10.9229	-85.3188
BLPEE7962-14	11-SRNP-36416	BOLD:AAB0608	Pteronymia	10.9292	-85.4643
BOPM194-12	UMKL-JJW0194	BOLD:ACA2900	Euploea	3.085	102.114
BOPMB039-13	UMKL-JJW0539	BOLD:ACA3060	Ideopsis	6.3233	99.8547
CNGRE012-12	BIOUG02743-E01	BOLD:ABZ0595	Argynnis	49.149	-107.53
DUDU063-13	SCABRIDanaidae1063	BOLD:ABA1355	Amauris	3.36105	8.66213
DUDU128-13	SCABRIPaper1032	BOLD:ABX5122	Danaus	6.29417	12.9485
EULEP3465-16	RVcoll15I036	BOLD:AAB2322	Argynnis	46.4147	13.4403
EZBNA008-07	EZ1007CNC	BOLD:AAA3398	Boloria	61.159	-124.555
EZBNA667-07	EZ0247CNC	BOLD:AAA3398	Boloria	66.55	-136.34
EZROM808-08	RVcoll.08-M452	BOLD:AAA9312	Brenthis	44.062	27.649
EZSPM133-09	RVcoll.08-P643	BOLD:ACE8778	Fabriciana	43.095	-5.858
FGMLM208-18	BC ZSM Lep 101819	BOLD:AAB6669	Dryas	-9.61306	-74.9356
GBGL29019-19	LT795164	BOLD:AAA3397	Boloria	51.083	10.4262
GBLN3799-14	JX573763	BOLD:ACQ5110	Godyris	-6.45	-76.33
GMAAB148-16	BIOUG27668-E10	BOLD:AAW9097	Ithomia	10.8801	-85.389
GMSAW1746-14	BIOUG14722-A08	BOLD:AAS0558	NA	-26.026	27.545
HBNK789-07	762NK-22692	BOLD:AAA4400	Speyeria	49.117	-119.21
JAGWI007-11	WI-JAG-007	BOLD:AAB3218	Danaus	18.2162	-66.4943
KHCBT460-10	YB-KHC6850	BOLD:AAL5461	Euploea	7.53333	99.7833
LEASS483-17	TLMF Lep 22131	BOLD:AAB5849	Boloria	47.9392	16.7135
LEPAR889-11	MACN-Bar-Lep-ct 01307	BOLD:AAZ3773	Heliconius	-25.68	-54.17
LMAD132-10	AC0132-8002141	BOLD:AAD3956	Telchinia	-22.8023	43.4204
LNOA378-16	MACN-Bar-Lep-ct 07060	BOLD:ACF4280	Mechanitis	-23.6997	-64.8666
LON183-08	NHMO-06184	BOLD:AAA2067	Boloria	69.7931	23.565
LYPAP542-09	MAL-02636	BOLD:AAB1242	Dione	18.752	-89.298
MBIO445-13	R1BL30	BOLD:ABY3113	NA	3.13	101.657
MHAAB595-05	05-SRNP-32221	BOLD:AAC2520	Pseudoscada	11.02	-85.413
MHAAB598-05	05-SRNP-32224	BOLD:AAA7788	Hypoleria	11.02	-85.413
MHAAB600-05	05-SRNP-32954	BOLD:AAA7788	Hypoleria	11.019	-85.41
MHMYQ211-12	11-SRNP-81063	BOLD:AAB6972	Mechanitis	10.944	-85.3174
MHMYS698-12	12-SRNP-30125	BOLD:AAC7787	Greta	10.9876	-85.4197
RDBBC265-05	CSG22807 NE BC	BOLD:AAA4400	Speyeria	55.123	-121.411
RNOCF261-17	XMAD_045	BOLD:AAC4394	Acraea	-21.2541	47.4219
THAMG6957-23	BIOUG98698-A11	BOLD:AAR9267	NA	14.503	101.925
WMB6664-19	LEP-SS-00930	BOLD:AAB2344	Argynnis	39.8973	16.0422
ANICT1475-11	11ANIC-07475	BOLD:AAJ1582	Argyreus	-31.39	152.9
ASARD2381-12	INB0004073429	BOLD:AAD1349	Godyris	10.705	-84.992
BCIBT1158-13	YB-BCI23878	BOLD:AAB6669	Dryas	9.15472	-79.8481
BCIBT1163-13	YB-BCI32670	BOLD:AAB8261	Heliconius	9.15472	-79.8481
BIBSA2571-20	RVcoll20A525	BOLD:AAA8958	Argynnis	43.077	11.295
BKKP209-18	3QSF005	BOLD:AAW5482	Phalanta	13.806	100.549
BLPAA11759-18	17-SRNP-35387	BOLD:ACF5295	Mechanitis	10.773	-85.35
BLPEF1812-13	13-SRNP-69163	BOLD:AAB6972	Mechanitis	10.9474	-85.315
BOPMB091-13	UMKL-JJW0591	BOLD:AAX2470	NA	5.44747	100.216
BPALB448-17	CCDB-23846 F08	BOLD:ACF4280	NA	-8.52272	-74.1142
ETKL399-13	DrumGr1Lepi0301	BOLD:ABY5917	NA	-29.7653	30.683
EULEP2628-15	RVcoll.14-N568	BOLD:ABY9182	Fabriciana	42.403	8.923
EULEP6099-20	RVcoll16I015	BOLD:AAA8713	Issoria	52.0685	19.4357
EZBNA046-07	EZ1045CNC	BOLD:AAA6552	Speyeria	44.42	-64.52
EZHBA883-07	CSG16848	BOLD:AAC1422	Boloria	51.767	91.933
GBGL10048-12	HM052027	BOLD:AAD2671	Heliconius	-8.52272	-74.1142
GBGL19929-15	KP074303	BOLD:ACV9792	Podotricha	4.18775	-72.6445
GBGL28952-19	KY649601	BOLD:ADR3865	Actinote	-3.97	-79.062
GBGL29195-19	LT795340	BOLD:AAA5114	Boloria	38.8208	-96.3316
GBGL8293-12	GU012580	BOLD:ABX5122	Danaus	23.5863	81.173
GBLN1753-08	EU068956	BOLD:AAD7650	Brevioleria	-0.52	-76.4
GBMIN22101-13	JF451022	BOLD:ACF4540	Mechanitis	-0.5287	-76.3948
GBMIN85302-17	KJ496359	BOLD:AAB6669	Dryas	7.8834	98.3956
GRAFW1645-12	ZA2012-4802	BOLD:AAA2067	Boloria	74.1685	-42.0757
GUPPY004-17	2015nk4	BOLD:ABZ0595	Speyeria	41.9889	-120.17
HBNK612-07	612NK-JB263	BOLD:AAB1505	Boloria	64.43	-138.25
HBNK644-07	612NK-JB2	BOLD:AAA6552	Speyeria	49.14	-113.78
LEATG009-14	TLMF Lep 13796	BOLD:AAA9312	Brenthis	47.659	12.299
LEPAR481-11	MACN-Bar-Lep-ct 00551	BOLD:AAZ3761	Dione	-25.68	-54.17
LEPIG153-11	MACN-Bar-Lep-ct 02044	BOLD:AAZ4738	Episcada	-25.68	-54.17
LYPAP531-09	MAL-02625	BOLD:AAD6393	Danaus	20.842	-90.193
LYPAP537-09	MAL-02631	BOLD:AAA9566	Danaus	17.972	-89.358
MABUT113-10	NIBGE BUT-00113	BOLD:ABX5122	Danaus	32.0667	72.6667
MHAAA409-05	99-SRNP-5677	BOLD:AAE3458	Godyris	10.871	-85.387
MHMXM584-07	99-SRNP-4492	BOLD:AAB9625	Pteronymia	10.879	-85.39
MHMXO539-08	07-SRNP-14370	BOLD:AAD1188	Euptoieta	10.812	-85.544
MHMXR390-08	07-SRNP-45965	BOLD:AAB6669	Dryas	10.8888	-85.4348
MHMXS237-08	07-SRNP-65946	BOLD:AAC2429	Lycorea	11.0162	-85.359
MHMYJ459-10	10-SRNP-73031	BOLD:AAA7788	Hypoleria	10.9959	-85.3984
MHMYN4754-14	14-SRNP-35112	BOLD:AAA6396	Greta	10.9269	-85.4682
RDBBC068-05	CSG22761 C BC	BOLD:AAA2067	Boloria	52.597	-123.09
RDBBC079-05	CSG22772 C BC	BOLD:AAA2067	Boloria	52.874	-123.282
RDBBC663-05	CSG22106 C BC	BOLD:AAA4400	Speyeria	53.048	-121.426
RDNMK729-11	CNCLEP 81875	BOLD:AAC9421	Boloria	64.996	-127.519
THAMA3347-22	BIOUG89984-H11	BOLD:AAL5461	Euploea	14.503	101.925
TRIHL595-22	IAvH-TRI-A1304	BOLD:AAC7292	Actinote	3.058	-75.3917
TRIHL797-22	IAvH-TRI-A1566	BOLD:ABY6118	Tithorea	3.06556	-75.3708
TRIHL800-22	IAvH-TRI-A1569	BOLD:AAC8300	Heliconius	3.06556	-75.3708
WALPB2420-14	BIOUG12060-A12	BOLD:AAC4419	Acraea	-17.511	124.253
ACGIN157-11	11-SRNP-42378	BOLD:ABZ7076	Heliconius	10.8967	-85.29
ACRJP903-21	BC-MNHNJP1245	BOLD:AAF5103	Acraea	0.733333	29.35
BBLOB545-11	BIOUG01397-F10	BOLD:AAC2573	Heliconius	25.993	-81.595
BCIBT1110-13	YB-BCI50157	BOLD:AAC2429	Lycorea	9.15472	-79.8481
CZBB508-23	ZF-LY-004366	BOLD:AAB2322	Speyeria	49.451	12.698
DUDU016-13	SCABRIDanaidae1016	BOLD:AAY7213	Amauris	-0.628448	11.8394
DUDU029-13	SCABRIDanaidae1029	BOLD:ACG6015	Amauris	-3.33863	23.4198
EZBNA291-07	EZ1290CNC	BOLD:AAA4400	Speyeria	49.5	-114.05
EZHBA321-07	CSG08822	BOLD:AAA6974	Boloria	50	88.6
EZHBA578-07	CSG08794	BOLD:AAB1505	Boloria	50	88.6
EZROM092-08	RV-06-K538	BOLD:AAB5849	Boloria	46.483	23.717
EZROM096-08	RV-07-D234	BOLD:AAB1747	Boloria	45.083	26.517
EZROM288-08	RV-07-E650	BOLD:AAB6580	Brenthis	45.094	26.533
EZROM814-08	RVcoll.06-M899	BOLD:AAA9312	Brenthis	46.874	23.119
EZSPN367-09	RVcoll.08-H392	BOLD:AAA8713	Issoria	39.535	-0.459
GBCAB7206-24	ON586788	BOLD:AAB2344	Fabriciana	57.3367	17.0622
GBCAB7261-24	ON586771	BOLD:AAB2344	Fabriciana	57.3367	17.0622
GBGL21941-19	KR150618	BOLD:AAC5742	Euploea	-9.4	142.53
GBGL9842-12	HM051821	BOLD:AAC7209	Heliconius	-8.52272	-74.1142
GBLN3739-14	JX573786	BOLD:AAM3231	Hyposcada	-4.69	-79.09
GBMIN70759-17	KP007624	BOLD:ABX5122	Danaus	-25.6973	134.023
HBNK231-07	607NK-JB857	BOLD:AAA2067	Boloria	66.243	-136.856
HBNK385-07	609NK-28251	BOLD:AAA3397	Boloria	65.08	-138.36
KHCBT1100-16	CCDB03529_C05	BOLD:AAI9595	Danaus	7.53333	99.7833
KHCBT495-11	YB-khc8075	BOLD:AAN1870	Parantica	7.53333	99.7833
LCH073-04	04HBL003073	BOLD:AAA3397	Boloria	58.73	-93.82
LEFIJ279-10	MM14895	BOLD:ABY9182	Fabriciana	59.904	23.729
LEPIG156-11	MACN-Bar-Lep-ct 02047	BOLD:AAA8568	Dircenna	-25.68	-54.17
LEPPA076-11	MACN-Bar-Lep-ct 03164	BOLD:AAC7292	Actinote	-35.13	-57.38
LEPPA233-12	MACN-Bar-Lep-ct 02578	BOLD:AAZ7478	Danaus	-25.1205	-58.1724
LMAD151-10	AC0151-8002928	BOLD:AAD9183	Rubraea	-23.6555	44.6331
LOQC758-05	05-QLD-00758	BOLD:AAI9597	Danaus	-16.81	145.73
LOWA454-06	2005-LOWA-454	BOLD:AAE2574	Boloria	41.767	76.517
MHAAB608-05	05-SRNP-35675	BOLD:AAA6396	Greta	10.929	-85.464
MHAAB609-05	05-SRNP-35521	BOLD:AAA6396	Greta	10.925	-85.467
MHMYG2638-10	09-SRNP-56546	BOLD:AAB9625	Pteronymia	10.7733	-85.379
SATHA032-22	BIOUG85243-H11	BOLD:AAF5468	Acraea	-22.967	30.463
TRIHL868-22	IAvH-TRI-A1683	BOLD:AAC7209	Heliconius	3.058	-75.3917
WMB2229-13	RVcoll.11-Y068	BOLD:AAB1747	Boloria	44.436	8.402
WMB4276-14	RVcoll.14-A224	BOLD:AAA8713	Issoria	43.007	13.232
WMB5049-14	RVcoll. 14-L180	BOLD:AAB2344	Fabriciana	44.338	11.271
ACGIN155-11	11-SRNP-71134	BOLD:AAK7291	Melinaea	10.991	-85.3954
ANICT931-11	11ANIC-06931	BOLD:AAA9566	Danaus	-38.05	145.684
ASARD2703-12	INB0003375945	BOLD:AAC7209	Heliconius	8.67	-83.199
BBLPA053-10	10BBCLP-0053	BOLD:AAA5114	Boloria	53.73	-106.722
BBLWU253-09	09BBLEP-04933	BOLD:AAC8163	Euptoieta	35.078	-92.547
BLPAA48009-23	22-SRNP-45866	BOLD:AAC7209	Heliconius	10.9619	-85.2804
BLPDV10991-19	16-SRNP-31725	BOLD:AAC2520	Pseudoscada	9.86347	-84.1467
BLPDV5036-18	18-SRNP-31101	BOLD:AAT9945	Hyposcada	10.9876	-85.4197
BLPEE7799-14	13-SRNP-21187	BOLD:AAA9566	Danaus	11.0324	-85.4993
BPAL2233-13	CCDB-17949 D12	BOLD:ABY9182	Argynnis	33.3127	35.795
BPALB060-16	CCDB-25457 H04	BOLD:AAB1747	Boloria	54.1374	57.3068
ETKL400-13	DrumGr1Lepi05	BOLD:AAC4394	NA	-29.7653	30.683
EZBNB159-08	CBjS07-1059c.2	BOLD:ABZ2169	Speyeria	52.469	-115.009
EZSPC646-09	RVcoll.07-C025	BOLD:AAB1747	Boloria	42.388	2.102
EZSPC886-10	RVcoll.09-T149	BOLD:ABY9182	Fabriciana	40.867	-3.848
GBGL21803-19	KP007690	BOLD:ABY8587	Danaus	10.5094	123.119
GBGL9799-12	HM051778	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBLN1458-08	EU069058	BOLD:AAD5357	Hypothyris	-0.5	-76.37
GBLN1541-08	EU068975	BOLD:ACF3813	Ceratinia	-0.5	-76.37
GBLN1595-08	EU068903	BOLD:AAC7511	Napeogenes	-0.52	-76.4
GBLN3740-14	JX573790	BOLD:ACP9893	Ithomia	-4.69	-79.09
GBMIN70805-17	KP007715	BOLD:AAA9566	Danaus	-9.5333	-77.5333
GBMIN71249-17	KY750011	BOLD:ADK0951	Pteronymia	-1.56427	-78.463
GRAFW1628-12	ZA2012-2959	BOLD:AAA2067	Boloria	74.1685	-42.0757
HBNK234-07	607NK-JB5102	BOLD:AAA2067	Boloria	58.222	-122.62
HBNK649-07	612NK-JB1143	BOLD:AAA6552	Speyeria	50.7595	-111.482
HBNK657-07	612NK-DT12	BOLD:AAA6552	Speyeria	49.929	-120.629
HBNKB124-07	766NK-TK28	BOLD:AAA6552	Speyeria	44.47	-120.436
LCH067-04	04HBL003067	BOLD:AAA3397	Boloria	58.73	-93.82
LEASW1766-20	KLM Lep 15312	BOLD:AAA9406	Boloria	45.052	6.936
LMAD123-10	AC0123-8000788	BOLD:ADQ5676	Telchinia	-20.0671	44.6574
LYHES872-09	MAL-05000	BOLD:AAD0524	Pteronymia	17.972	-89.358
LYPAP543-09	MAL-02637	BOLD:AAB1242	Dione	18.731	-89.395
MEUNH068-17	MEUNAH-0068	BOLD:AAA9566	Danaus	14.0852	-87.1663
MHAAA256-05	01-SRNP-24343	BOLD:AAC3568	Heliconius	11.015	-85.511
MHAAB422-05	05-SRNP-56297	BOLD:AAC2429	Lycorea	10.763	-85.43
MHMXG597-07	06-SRNP-36056	BOLD:AAA6396	Greta	10.924	-85.47
MHMXN001-07	07-SRNP-31885	BOLD:AAC3568	Heliconius	11.019	-85.41
MHMXO531-08	07-SRNP-36161	BOLD:AAA6396	Greta	10.927	-85.467
MHMYL13188-17	16-SRNP-27133	BOLD:AAB6972	Mechanitis	10.9681	-85.3209
MHMYQ176-12	11-SRNP-21653	BOLD:AAA8568	Dircenna	11.0175	-85.4741
NOB069-17	CCDB-23376 F09	BOLD:AEX1951	NA	-9.49528	-75.9669
OXB1036-15	LD-2524	BOLD:AAB4702	Argynnis	40.144	9.261
RDBBC657-05	CSG23365 C BC	BOLD:AAA4400	Speyeria	51.309	-121.916
WMB4649-14	RVcoll.LD-2447	BOLD:ABY9182	Fabriciana	42.286	8.887
ACRJP1055-23	BC-MNHNJP1398	BOLD:AFL3989	Acraea	-15.75	14.083
ACRJP179-09	BC-MNHNJP0461	BOLD:ABY8103	Acraea	-16	34.7833
ACRJP888-21	BC-MNHNJP1230	BOLD:ACE2921	Acraea	-0.416667	30.0833
ACRJP904-21	BC-MNHNJP1246	BOLD:AAF5103	Acraea	1.06667	29.2
ASARD2623-12	INB0003861594	BOLD:AAD1188	Euptoieta	9.762	-84.6
BCIBT2007-19	YB-BCI162919	BOLD:AAB6623	Eueides	9.15472	-79.8481
BDE040-18	Rvcoll18A308	BOLD:AAA2067	Boloria	60.5	23.6
BIGLE008-22	E912	BOLD:AEP5112	Dione	-11.5401	-76.7061
BLPAA46014-23	22-SRNP-75522	BOLD:AAD0315	Lycorea	10.9355	-85.2531
BOPMB081-13	UMKL-JJW0581	BOLD:AAX2471	NA	6.36889	99.8186
CNNHG1267-14	BIOUG17561-G01	BOLD:AAA2067	Boloria	61.606	-125.758
CRATA33608-22	BIOUG91366-H03	BOLD:AAC7787	Greta	9.016	-83.004
DRYAS4700-14	24495-D09	BOLD:AAA3398	Boloria	74.4667	-20.5667
EULEP4951-16	RVcoll16I177	BOLD:AAA8713	Issoria	53.206	11.3459
EZBNA296-07	EZ1295CNC	BOLD:AAA2067	Boloria	63.243	-130.038
EZHBA789-07	CSG16723	BOLD:AAA2067	Boloria	56.145	160.77
EZHBA909-07	ENT005-002296	BOLD:AAA4400	Speyeria	50.7	-127.42
EZSPN497-09	RVcoll.08-H943	BOLD:AAA5115	Boloria	40.334	-5.799
EZSPN559-09	RVcoll.08-J079	BOLD:ACE8778	Fabriciana	39.094	-0.914
GBGL18986-15	KP074820	BOLD:AAD2671	Heliconius	-11.5246	-54.3552
GBLN2098-09	FJ468794	BOLD:ACE3570	Napeogenes	-7.19	-76.34
GBMIN70722-17	KP007630	BOLD:ABX5122	Danaus	0.15592	113.965
GBMIN71258-17	KY750009	BOLD:ADJ8068	Pteronymia	-1.56427	-78.463
HBNK272-07	607NK-JB950	BOLD:AAA2067	Boloria	67.254	-135.125
HBNK507-07	611NK-JB459	BOLD:AAA2067	Boloria	66.291	-136.724
LEAST248-17	TLMF Lep 22846	BOLD:AAA9406	Boloria	46.5333	10.4617
LEPAA092-16	GBIFCH-BOL_LEPAA_0092	BOLD:AAA9312	Brenthis	45.9068	8.92058
LEPIG111-11	MACN-Bar-Lep-ct 01994	BOLD:AAB6973	Hypothyris	-25.68	-54.17
LPCOA121-19	IAvH-E-186568	BOLD:AEF5242	NA	11.0938	-74.0778
MCLEP013-20	MC 0013	BOLD:AAX4346	Methona	-25.6108	-54.5803
MHAAC257-06	06-SRNP-31324	BOLD:AAA7788	Hypoleria	11.014	-85.423
MHMYF058-10	09-SRNP-73111	BOLD:AAA8570	Oleria	10.988	-85.396
MHMYL8075-16	16-SRNP-36014	BOLD:AAB3218	Danaus	10.9047	-85.468
MHMYN6426-14	14-SRNP-35181	BOLD:AAA6396	Greta	10.9245	-85.4695
MHMYQ189-12	11-SRNP-35881	BOLD:AAA8568	Dircenna	10.9277	-85.4745
MHMYQ214-12	11-SRNP-21954	BOLD:AAC5422	Eueides	11.0022	-85.4634
SURL003-17	RMNH.INS.981063	BOLD:ACF0124	Mechanitis	4.94	-54.821
SZCBP549-15	SCBP1549	BOLD:AAJ1582	Argynnis	22.546	114.102
TIPSY522-12	CLV5141	BOLD:AAC3055	Melinaea	4.038	-52.673
WMB5114-14	RVcoll. 14-L245	BOLD:AAA9312	Brenthis	46.229	10.865
ACRJP1076-23	BC-MNHNJP1419	BOLD:AFJ2380	Acraea	-12.85	15.567
ACRJP703-11	BC-MNHNJP0950	BOLD:ABY4558	Acraea	6.57	-3.05
ACRJP707-11	BC-MNHNJP0954	BOLD:ABY5917	Acraea	0.689918	37.9531
ASARD2362-12	INB0004184576	BOLD:ABU8034	Pteronymia	9.891	-83.971
ASARD2689-12	INB0003844426	BOLD:AAD2672	Heliconius	9.583	-82.615
BBLPA051-10	10BBCLP-0051	BOLD:ABZ0596	Speyeria	53.905	-106.074
BIBSA1492-16	RVcoll.14-I246	BOLD:AAB2322	Argynnis	45.68	8.04
BIGLE002-22	459	BOLD:AEP5112	Dione	-15.76	-73.984
BKKP547-18	3WRW005	BOLD:ABX5122	Danaus	13.848	100.775
BLPEE7797-14	13-SRNP-21185	BOLD:AAA9566	Danaus	11.0324	-85.4993
BLPEE8091-14	13-SRNP-35554	BOLD:AAA6396	Greta	10.9255	-85.4716
BOPM304-12	UMKL-JJW0304	BOLD:AAN1870	Parantica	5.413	101.104
CHLEP257-09	09PROBE-09552	BOLD:AAA3398	Boloria	58.692	-94.132
CNNHG1269-14	BIOUG17561-G03	BOLD:AAA2067	Boloria	61.606	-125.758
EULEP5017-16	RVcoll16I918	BOLD:AAB2344	Fabriciana	48.997	19.766
EZBNA292-07	EZ1291CNC	BOLD:AAA2067	Boloria	64.875	-111.58
GBGL23994-19	KY750083	BOLD:AAB0608	Pteronymia	8.43954	-80.1443
GBGL26862-19	MG210060	BOLD:ADR7563	Episcada	-11.5246	-54.3552
GBGL28996-19	MG735657	BOLD:AAA3397	Boloria	48.6575	31.2738
GBGL29012-19	LT795157	BOLD:AAA3397	Boloria	49.7492	15.3833
GBGL43252-21	MW020521	BOLD:AAA2067	Boloria	39.8	-105.78
GBGL9727-12	HM051706	BOLD:AAD3233	Oleria	-8.52272	-74.1142
GBGL9794-12	HM051773	BOLD:AAC7511	Napeogenes	-8.52272	-74.1142
GBLN1432-08	EU069084	BOLD:AAC7518	Napeogenes	-0.52	-76.4
GBLN2092-09	FJ468800	BOLD:AAA9199	Napeogenes	0.42	-77.54
GBLN4365-14	AB855888	BOLD:AAA8958	Argynnis	36.7674	137.469
GBMIN22093-13	JF451038	BOLD:AAB6972	Mechanitis	8.981	-82.24
GBMIN70773-17	KP007646	BOLD:ABY8587	Danaus	0.15592	113.965
GBMIN70774-17	KP007650	BOLD:ABY8587	Danaus	0.15592	113.965
GBMIN85246-17	KP007703	BOLD:AAB3216	Danaus	-25.6973	134.023
JAGWI557-11	WI-JAG-557	BOLD:AAU0706	Greta	18.7795	-70.435
KHCBT1197-16	CCDB03530_G06	BOLD:AAI9595	Danaus	7.53333	99.7833
LEASZ974-22	TLMF_Lep_33462	BOLD:ABY9182	Fabriciana	45.049	7.051
LEGI113-10	USNM ENT 00645912	BOLD:AAI9597	Danaus	-5.25	145.267
LNU1841-20	AVM1520	BOLD:AEI7133	Vindula	9.697	118.521
LYPAP525-09	MAL-02619	BOLD:AAD6393	Danaus	18.484	-89.891
MHMXB874-06	06-SRNP-30469	BOLD:AAA8570	Oleria	11.019	-85.41
MHMYG2619-10	09-SRNP-73413	BOLD:AAB6972	Mechanitis	10.997	-85.3967
MHMYG2634-10	09-SRNP-56535	BOLD:AAB9625	Pteronymia	10.7733	-85.379
MHMYM1792-11	11-SRNP-70762	BOLD:AAK7291	Melinaea	10.991	-85.3954
NOB079-17	CCDB-23376 G07	BOLD:ACF3813	NA	-9.49528	-75.9669
PHLAH352-12	TLMF Lep 07791	BOLD:ACE7514	Boloria	46.767	9.717
RDHP524-06	603NK-TK.16	BOLD:AAC7576	Speyeria	34.44	-111.14
TRIHL1215-22	IAvH-TRI-A2420	BOLD:AAC7209	Heliconius	3.058	-75.3917
TRIHL1375-22	IAvH-TRI-A2640	BOLD:AAC7209	Heliconius	3.06603	-75.3758
WMB5388-14	RVcoll.14-J868	BOLD:AAA9312	Brenthis	44.261	3.227
ACRJP981-21	BC-MNHNJP1323	BOLD:AEI9472	Acraea	-3.41667	38.3333
ASARD2325-12	INB0004191027	BOLD:AAA8570	Oleria	10.417	-84.12
ASARD2326-12	INB0003736059	BOLD:AAA8570	Oleria	8.455	-83.495
BLPEF1809-13	12-SRNP-35530	BOLD:AAC7786	Oleria	10.9333	-85.4573
BOPM551-12	UMKL-SJ013	BOLD:AAO0453	Terinos	3.317	101.75
CBIHI248-18	1174-IV_ENT-61778	BOLD:ADP4480	Altinote	4.47372	-73.6506
CBPMY623-15	CBP0628	BOLD:ABY3113	Parantica	3.214	101.678
CHLOC094-07	07PROBE-04446	BOLD:AAA2067	Boloria	58.632	-93.788
CRALA5045-21	BIOUG66596-F08	BOLD:ABX5373	Oleria	9.015	-83.004
CROAE10005-23	CBG-A02853-B03	BOLD:AAB9301	NA	9.262	-83.874
CZBB506-23	KA-7818	BOLD:AAB2322	Speyeria	49.59	12.594
EULEP1066-15	RVcoll.14-E971	BOLD:AAB1748	Boloria	44.114	19.765
EULEP3474-16	RVcoll15H704	BOLD:AAA8958	Argynnis	46.7368	8.28693
EULEP4794-16	RVcoll16H536	BOLD:AAA9312	Brenthis	62.7342	17.0624
